transaction_id,event_ts,amount,merchant_category,channel,country_risk,prior_chargebacks,velocity_24h,account_age_days,is_weekend,is_fraud,chargeback_loss
3480,2025-10-17T22:00:00,294.89,Travel,Card Present,1,0,4,546,0,0,0.0
3481,2025-10-18T00:00:00,388.98,Cash Advance,Card Present,1,0,1,472,1,0,0.0
3482,2025-10-18T02:00:00,242.18,Electronics,Mobile,1,1,4,163,1,0,0.0
3483,2025-10-18T04:00:00,139.5,Dining,Online,2,0,1,334,1,0,0.0
3484,2025-10-18T06:00:00,149.74,Dining,Card Present,3,0,2,212,1,0,0.0
3485,2025-10-18T08:00:00,28.9,Retail,Card Present,2,0,4,523,1,0,0.0
3486,2025-10-18T10:00:00,463.2,Retail,Mobile,1,0,3,351,1,0,0.0
3487,2025-10-18T12:00:00,91.25,Travel,Card Present,1,2,2,322,1,0,0.0
3488,2025-10-18T14:00:00,19.26,Retail,Mobile,1,1,1,496,1,0,0.0
3489,2025-10-18T16:00:00,232.87,Cash Advance,Mobile,2,1,4,658,1,0,0.0
3490,2025-10-18T18:00:00,441.41,Dining,ATM,2,0,4,387,1,0,0.0
3491,2025-10-18T20:00:00,267.69,Dining,Card Present,2,1,1,132,1,0,0.0
3492,2025-10-18T22:00:00,254.5,Subscription,Mobile,2,0,1,334,1,0,0.0
3493,2025-10-19T00:00:00,244.52,Travel,Card Present,1,0,2,302,1,0,0.0
3494,2025-10-19T02:00:00,97.48,Travel,Mobile,1,0,3,305,1,0,0.0
3495,2025-10-19T04:00:00,198.81,Cash Advance,ATM,1,1,3,305,1,0,0.0
3496,2025-10-19T06:00:00,90.8,Cash Advance,Card Present,1,2,5,761,1,0,0.0
3497,2025-10-19T08:00:00,383.99,Dining,Online,1,0,1,403,1,0,0.0
3498,2025-10-19T10:00:00,129.59,Travel,Online,1,0,2,659,1,0,0.0
3499,2025-10-19T12:00:00,282.99,Retail,Card Present,1,0,2,322,1,0,0.0
3500,2025-10-19T14:00:00,33.01,Cash Advance,ATM,1,0,4,502,1,0,0.0
3501,2025-10-19T16:00:00,242.36,Travel,ATM,1,0,2,328,1,0,0.0
3502,2025-10-19T18:00:00,42.94,Electronics,ATM,3,0,5,334,1,0,0.0
3503,2025-10-19T20:00:00,72.83,Retail,Online,1,0,4,145,1,0,0.0
3504,2025-10-19T22:00:00,589.48,Travel,Card Present,1,0,4,437,1,0,0.0
3505,2025-10-20T00:00:00,348.55,Electronics,Mobile,2,0,4,404,0,0,0.0
3506,2025-10-20T02:00:00,121.71,Travel,Card Present,1,1,2,564,0,0,0.0
3507,2025-10-20T04:00:00,87.6,Retail,Mobile,2,0,2,469,0,0,0.0
3508,2025-10-20T06:00:00,152.84,Travel,ATM,1,0,2,339,0,0,0.0
3509,2025-10-20T08:00:00,317.73,Dining,Mobile,1,1,3,374,0,0,0.0
3510,2025-10-20T10:00:00,102.74,Cash Advance,ATM,3,1,2,387,0,0,0.0
3511,2025-10-20T12:00:00,150.91,Retail,Online,3,0,4,551,0,0,0.0
3512,2025-10-20T14:00:00,352.23,Cash Advance,Online,1,0,2,832,0,0,0.0
3513,2025-10-20T16:00:00,62.26,Cash Advance,ATM,1,1,2,589,0,0,0.0
3514,2025-10-20T18:00:00,135.74,Cash Advance,Online,1,2,4,456,0,0,0.0
3515,2025-10-20T20:00:00,412.46,Travel,Card Present,2,0,3,512,0,0,0.0
3516,2025-10-20T22:00:00,52.7,Cash Advance,Mobile,3,0,5,353,0,0,0.0
3517,2025-10-21T00:00:00,20.5,Electronics,Online,1,1,3,259,0,0,0.0
3518,2025-10-21T02:00:00,131.5,Retail,ATM,3,0,2,687,0,0,0.0
3519,2025-10-21T04:00:00,326.2,Retail,ATM,1,0,3,628,0,0,0.0
3520,2025-10-21T06:00:00,57.61,Travel,Mobile,1,0,1,490,0,0,0.0
3521,2025-10-21T08:00:00,257.67,Electronics,Mobile,3,0,5,427,0,1,169.96
3522,2025-10-21T10:00:00,147.15,Subscription,Online,1,2,2,399,0,0,0.0
3523,2025-10-21T12:00:00,390.84,Subscription,ATM,1,0,2,528,0,0,0.0
3524,2025-10-21T14:00:00,143.09,Cash Advance,ATM,1,1,2,550,0,0,0.0
3525,2025-10-21T16:00:00,337.63,Electronics,Card Present,2,0,2,657,0,0,0.0
3526,2025-10-21T18:00:00,74.6,Subscription,ATM,2,0,5,253,0,0,0.0
3527,2025-10-21T20:00:00,229.1,Subscription,Mobile,2,1,3,525,0,0,0.0
3528,2025-10-21T22:00:00,163.47,Subscription,Card Present,1,2,1,376,0,0,0.0
3529,2025-10-22T00:00:00,229.62,Dining,ATM,1,1,2,372,0,0,0.0
3530,2025-10-22T02:00:00,121.84,Travel,ATM,2,1,4,401,0,0,0.0
3531,2025-10-22T04:00:00,175.07,Travel,Online,2,0,3,160,0,0,0.0
3532,2025-10-22T06:00:00,254.62,Dining,ATM,3,0,2,236,0,0,0.0
3533,2025-10-22T08:00:00,188.37,Retail,Mobile,2,1,6,622,0,0,0.0
3534,2025-10-22T10:00:00,160.47,Electronics,Card Present,1,1,2,339,0,0,0.0
3535,2025-10-22T12:00:00,224.91,Travel,ATM,1,0,3,378,0,0,0.0
3536,2025-10-22T14:00:00,199.95,Travel,Online,3,1,1,379,0,0,0.0
3537,2025-10-22T16:00:00,947.48,Dining,ATM,3,1,4,331,0,0,0.0
3538,2025-10-22T18:00:00,110.14,Subscription,Mobile,2,0,4,458,0,0,0.0
3539,2025-10-22T20:00:00,143.36,Cash Advance,Online,1,1,2,481,0,0,0.0
3540,2025-10-22T22:00:00,398.69,Dining,ATM,1,1,4,234,0,0,0.0
3541,2025-10-23T00:00:00,159.44,Cash Advance,Online,1,3,2,437,0,0,0.0
3542,2025-10-23T02:00:00,110.91,Travel,Card Present,1,0,5,634,0,0,0.0
3543,2025-10-23T04:00:00,328.13,Cash Advance,Mobile,3,0,5,393,0,1,217.57
3544,2025-10-23T06:00:00,151.87,Electronics,ATM,1,0,2,126,0,0,0.0
3545,2025-10-23T08:00:00,95.76,Retail,ATM,1,0,4,447,0,0,0.0
3546,2025-10-23T10:00:00,11.13,Dining,Online,2,0,5,5,0,0,0.0
3547,2025-10-23T12:00:00,131.25,Cash Advance,ATM,3,1,4,318,0,0,0.0
3548,2025-10-23T14:00:00,300.71,Retail,Mobile,3,0,6,105,0,0,0.0
3549,2025-10-23T16:00:00,382.11,Retail,ATM,2,0,4,601,0,0,0.0
3550,2025-10-23T18:00:00,330.14,Retail,ATM,1,1,2,671,0,0,0.0
3551,2025-10-23T20:00:00,145.78,Electronics,ATM,1,0,1,236,0,0,0.0
3552,2025-10-23T22:00:00,369.16,Cash Advance,Card Present,2,1,1,784,0,0,0.0
3553,2025-10-24T00:00:00,100.11,Travel,ATM,1,0,2,200,0,0,0.0
3554,2025-10-24T02:00:00,316.56,Dining,ATM,3,0,3,222,0,0,0.0
3555,2025-10-24T04:00:00,297.1,Retail,Mobile,1,0,3,725,0,0,0.0
3556,2025-10-24T06:00:00,181.7,Dining,ATM,1,0,4,204,0,0,0.0
3557,2025-10-24T08:00:00,116.16,Electronics,Card Present,2,0,1,230,0,0,0.0
3558,2025-10-24T10:00:00,186.57,Cash Advance,Card Present,1,0,4,503,0,0,0.0
3559,2025-10-24T12:00:00,159.49,Subscription,Card Present,3,0,3,299,0,0,0.0
3560,2025-10-24T14:00:00,156.96,Subscription,Online,1,0,2,458,0,0,0.0
3561,2025-10-24T16:00:00,263.37,Subscription,Mobile,1,1,1,680,0,0,0.0
3562,2025-10-24T18:00:00,57.76,Electronics,Mobile,1,0,5,358,0,0,0.0
3563,2025-10-24T20:00:00,99.46,Travel,ATM,3,0,4,345,0,0,0.0
3564,2025-10-24T22:00:00,140.11,Travel,ATM,1,0,1,526,0,0,0.0
3565,2025-10-25T00:00:00,317.61,Dining,ATM,1,0,2,504,1,0,0.0
3566,2025-10-25T02:00:00,355.76,Subscription,ATM,1,1,2,457,1,0,0.0
3567,2025-10-25T04:00:00,322.56,Travel,Mobile,1,0,3,710,1,0,0.0
3568,2025-10-25T06:00:00,309.6,Cash Advance,Mobile,2,0,2,334,1,0,0.0
3569,2025-10-25T08:00:00,144.9,Electronics,Card Present,2,0,3,559,1,0,0.0
3570,2025-10-25T10:00:00,543.97,Dining,Card Present,1,1,2,437,1,0,0.0
3571,2025-10-25T12:00:00,103.31,Cash Advance,Mobile,2,0,4,348,1,0,0.0
3572,2025-10-25T14:00:00,48.54,Electronics,ATM,1,0,4,369,1,0,0.0
3573,2025-10-25T16:00:00,182.15,Travel,Online,1,1,4,436,1,0,0.0
3574,2025-10-25T18:00:00,148.44,Electronics,Card Present,2,0,1,242,1,0,0.0
3575,2025-10-25T20:00:00,71.27,Travel,Online,1,0,3,550,1,0,0.0
3576,2025-10-25T22:00:00,210.39,Travel,Mobile,1,0,3,335,1,0,0.0
3577,2025-10-26T00:00:00,254.82,Retail,Mobile,2,0,4,322,1,0,0.0
3578,2025-10-26T02:00:00,123.45,Travel,Online,1,0,2,453,1,0,0.0
3579,2025-10-26T04:00:00,55.04,Cash Advance,Online,2,0,3,345,1,0,0.0
3580,2025-10-26T06:00:00,431.44,Dining,Mobile,3,0,2,248,1,0,0.0
3581,2025-10-26T08:00:00,72.52,Retail,ATM,2,0,2,630,1,0,0.0
3582,2025-10-26T10:00:00,99.01,Dining,Online,1,1,4,596,1,0,0.0
3583,2025-10-26T12:00:00,151.18,Travel,Online,1,0,3,443,1,0,0.0
3584,2025-10-26T14:00:00,121.11,Subscription,ATM,2,0,3,569,1,0,0.0
3585,2025-10-26T16:00:00,95.72,Dining,Mobile,1,1,5,433,1,0,0.0
3586,2025-10-26T18:00:00,32.57,Travel,Online,3,2,2,259,1,1,28.09
3587,2025-10-26T20:00:00,142.23,Electronics,Online,3,0,4,380,1,0,0.0
3588,2025-10-26T22:00:00,295.63,Travel,Card Present,1,0,5,243,1,0,0.0
3589,2025-10-27T00:00:00,157.54,Subscription,Mobile,1,0,1,451,0,0,0.0
3590,2025-10-27T02:00:00,52.23,Electronics,Mobile,2,1,5,330,0,0,0.0
3591,2025-10-27T04:00:00,182.5,Travel,ATM,1,0,4,363,0,0,0.0
3592,2025-10-27T06:00:00,62.55,Travel,ATM,1,0,1,661,0,0,0.0
3593,2025-10-27T08:00:00,35.98,Electronics,Mobile,2,0,3,498,0,0,0.0
3594,2025-10-27T10:00:00,403.2,Subscription,ATM,1,0,1,535,0,0,0.0
3595,2025-10-27T12:00:00,374.04,Travel,Online,1,0,1,430,0,0,0.0
3596,2025-10-27T14:00:00,37.28,Retail,Card Present,1,1,3,520,0,0,0.0
3597,2025-10-27T16:00:00,204.42,Retail,Online,1,0,4,572,0,0,0.0
3598,2025-10-27T18:00:00,114.0,Dining,Card Present,1,0,3,374,0,0,0.0
3599,2025-10-27T20:00:00,258.13,Dining,Online,2,1,5,394,0,0,0.0
3600,2025-10-27T22:00:00,240.14,Cash Advance,ATM,3,2,2,259,0,0,0.0
3601,2025-10-28T00:00:00,95.44,Cash Advance,Card Present,1,0,4,451,0,0,0.0
3602,2025-10-28T02:00:00,217.92,Travel,ATM,1,1,4,626,0,0,0.0
3603,2025-10-28T04:00:00,22.61,Travel,Mobile,1,0,2,744,0,0,0.0
3604,2025-10-28T06:00:00,23.73,Travel,ATM,3,0,3,589,0,0,0.0
3605,2025-10-28T08:00:00,104.05,Dining,Mobile,1,0,3,454,0,0,0.0
3606,2025-10-28T10:00:00,350.94,Subscription,Card Present,3,0,5,242,0,0,0.0
3607,2025-10-28T12:00:00,73.13,Electronics,Card Present,3,1,1,690,0,0,0.0
3608,2025-10-28T14:00:00,21.24,Subscription,Mobile,1,0,3,482,0,0,0.0
3609,2025-10-28T16:00:00,195.77,Travel,Mobile,1,2,3,432,0,0,0.0
3610,2025-10-28T18:00:00,92.85,Retail,Mobile,3,0,2,522,0,0,0.0
3611,2025-10-28T20:00:00,223.55,Dining,ATM,1,0,3,342,0,0,0.0
3612,2025-10-28T22:00:00,197.44,Cash Advance,Online,2,0,3,369,0,0,0.0
3613,2025-10-29T00:00:00,131.41,Travel,ATM,3,0,3,686,0,0,0.0
3614,2025-10-29T02:00:00,232.44,Travel,Mobile,1,0,2,494,0,0,0.0
3615,2025-10-29T04:00:00,212.05,Dining,Online,1,1,4,820,0,0,0.0
3616,2025-10-29T06:00:00,159.44,Electronics,Online,1,0,2,382,0,0,0.0
3617,2025-10-29T08:00:00,149.88,Retail,Mobile,1,0,2,524,0,0,0.0
3618,2025-10-29T10:00:00,145.64,Subscription,ATM,1,0,3,251,0,0,0.0
3619,2025-10-29T12:00:00,353.74,Subscription,Mobile,2,0,2,315,0,0,0.0
3620,2025-10-29T14:00:00,116.52,Travel,Mobile,1,0,1,591,0,0,0.0
3621,2025-10-29T16:00:00,81.23,Dining,ATM,2,0,2,477,0,0,0.0
3622,2025-10-29T18:00:00,67.07,Retail,Online,1,0,4,241,0,0,0.0
3623,2025-10-29T20:00:00,124.65,Dining,Card Present,1,1,2,333,0,0,0.0
3624,2025-10-29T22:00:00,342.13,Subscription,ATM,1,0,4,462,0,0,0.0
3625,2025-10-30T00:00:00,171.14,Dining,Mobile,3,1,2,602,0,0,0.0
3626,2025-10-30T02:00:00,291.45,Cash Advance,ATM,2,0,3,282,0,0,0.0
3627,2025-10-30T04:00:00,155.68,Dining,Card Present,3,3,4,459,0,0,0.0
3628,2025-10-30T06:00:00,229.86,Retail,Mobile,2,0,4,244,0,0,0.0
3629,2025-10-30T08:00:00,160.4,Retail,Mobile,1,1,1,563,0,0,0.0
3630,2025-10-30T10:00:00,167.51,Retail,Mobile,1,0,5,407,0,0,0.0
3631,2025-10-30T12:00:00,59.69,Subscription,ATM,3,0,3,263,0,0,0.0
3632,2025-10-30T14:00:00,323.46,Subscription,Card Present,1,0,3,120,0,0,0.0
3633,2025-10-30T16:00:00,289.15,Dining,Online,2,1,4,448,0,0,0.0
3634,2025-10-30T18:00:00,113.43,Cash Advance,Card Present,1,0,3,718,0,0,0.0
3635,2025-10-30T20:00:00,176.75,Dining,Online,1,0,4,371,0,0,0.0
3636,2025-10-30T22:00:00,74.37,Travel,ATM,1,0,4,359,0,0,0.0
3637,2025-10-31T00:00:00,301.77,Subscription,Online,1,0,2,584,0,0,0.0
3638,2025-10-31T02:00:00,368.5,Travel,Mobile,1,0,2,480,0,0,0.0
3639,2025-10-31T04:00:00,140.04,Cash Advance,Online,1,0,3,429,0,0,0.0
3640,2025-10-31T06:00:00,270.34,Cash Advance,ATM,1,0,3,558,0,0,0.0
3641,2025-10-31T08:00:00,259.68,Retail,Online,2,0,1,439,0,0,0.0
3642,2025-10-31T10:00:00,369.37,Travel,Card Present,3,0,1,496,0,0,0.0
3643,2025-10-31T12:00:00,596.02,Electronics,ATM,2,0,5,379,0,0,0.0
3644,2025-10-31T14:00:00,176.76,Retail,Card Present,2,0,2,448,0,0,0.0
3645,2025-10-31T16:00:00,274.92,Retail,Online,2,1,2,488,0,0,0.0
3646,2025-10-31T18:00:00,162.0,Cash Advance,Mobile,2,0,2,517,0,0,0.0
3647,2025-10-31T20:00:00,129.33,Cash Advance,ATM,2,0,2,423,0,0,0.0
3648,2025-10-31T22:00:00,364.08,Travel,Mobile,1,1,2,322,0,0,0.0
3649,2025-11-01T00:00:00,276.11,Dining,Mobile,1,0,4,234,1,0,0.0
3650,2025-11-01T02:00:00,356.48,Travel,Online,3,0,2,698,1,1,325.56
3651,2025-11-01T04:00:00,149.72,Electronics,Mobile,1,0,3,458,1,0,0.0
3652,2025-11-01T06:00:00,354.4,Electronics,Online,2,0,3,831,1,0,0.0
3653,2025-11-01T08:00:00,130.28,Subscription,Mobile,1,1,3,455,1,0,0.0
3654,2025-11-01T10:00:00,17.52,Electronics,Online,1,1,1,211,1,0,0.0
3655,2025-11-01T12:00:00,43.54,Cash Advance,Online,1,0,2,576,1,0,0.0
3656,2025-11-01T14:00:00,138.8,Retail,Mobile,2,0,3,511,1,0,0.0
3657,2025-11-01T16:00:00,75.83,Electronics,ATM,1,0,5,397,1,0,0.0
3658,2025-11-01T18:00:00,207.95,Subscription,ATM,1,1,2,38,1,0,0.0
3659,2025-11-01T20:00:00,282.94,Electronics,ATM,1,0,4,244,1,0,0.0
3660,2025-11-01T22:00:00,60.21,Subscription,Card Present,1,1,4,294,1,0,0.0
3661,2025-11-02T00:00:00,191.88,Retail,Online,1,1,2,514,1,0,0.0
3662,2025-11-02T02:00:00,59.95,Electronics,Online,1,0,6,480,1,0,0.0
3663,2025-11-02T04:00:00,285.59,Dining,Mobile,1,0,2,732,1,0,0.0
3664,2025-11-02T06:00:00,117.9,Electronics,Card Present,3,0,2,424,1,0,0.0
3665,2025-11-02T08:00:00,185.53,Retail,ATM,3,0,3,578,1,0,0.0
3666,2025-11-02T10:00:00,224.6,Dining,Card Present,3,2,4,179,1,0,0.0
3667,2025-11-02T12:00:00,187.78,Electronics,Mobile,2,1,5,552,1,0,0.0
3668,2025-11-02T14:00:00,76.78,Cash Advance,Mobile,1,0,1,581,1,0,0.0
3669,2025-11-02T16:00:00,402.82,Subscription,ATM,1,1,3,318,1,0,0.0
3670,2025-11-02T18:00:00,110.68,Travel,Mobile,1,0,5,645,1,0,0.0
3671,2025-11-02T20:00:00,141.16,Subscription,ATM,1,0,2,301,1,0,0.0
3672,2025-11-02T22:00:00,119.7,Electronics,Mobile,3,0,5,453,1,0,0.0
3673,2025-11-03T00:00:00,181.12,Travel,ATM,1,1,3,362,0,0,0.0
3674,2025-11-03T02:00:00,112.12,Dining,Card Present,1,0,3,710,0,0,0.0
3675,2025-11-03T04:00:00,149.79,Electronics,ATM,1,0,2,219,0,0,0.0
3676,2025-11-03T06:00:00,114.43,Subscription,ATM,1,0,1,668,0,0,0.0
3677,2025-11-03T08:00:00,125.54,Cash Advance,Card Present,1,0,2,316,0,0,0.0
3678,2025-11-03T10:00:00,107.12,Travel,Online,2,1,2,218,0,0,0.0
3679,2025-11-03T12:00:00,67.47,Subscription,Mobile,1,0,1,390,0,0,0.0
3680,2025-11-03T14:00:00,240.82,Dining,Online,2,0,2,226,0,0,0.0
3681,2025-11-03T16:00:00,259.16,Travel,ATM,1,0,4,380,0,0,0.0
3682,2025-11-03T18:00:00,167.33,Retail,Mobile,1,2,3,726,0,0,0.0
3683,2025-11-03T20:00:00,227.96,Cash Advance,Card Present,1,0,1,253,0,0,0.0
3684,2025-11-03T22:00:00,201.19,Retail,Mobile,1,0,6,511,0,0,0.0
3685,2025-11-04T00:00:00,46.45,Electronics,Mobile,1,0,2,228,0,0,0.0
3686,2025-11-04T02:00:00,111.22,Cash Advance,Mobile,2,0,4,605,0,0,0.0
3687,2025-11-04T04:00:00,220.02,Electronics,Online,1,1,1,427,0,0,0.0
3688,2025-11-04T06:00:00,165.57,Electronics,ATM,1,0,3,451,0,0,0.0
3689,2025-11-04T08:00:00,81.0,Retail,ATM,2,1,3,800,0,0,0.0
3690,2025-11-04T10:00:00,147.04,Electronics,Card Present,1,0,4,595,0,0,0.0
3691,2025-11-04T12:00:00,55.5,Dining,Online,1,0,1,5,0,0,0.0
3692,2025-11-04T14:00:00,232.37,Cash Advance,ATM,1,0,3,354,0,0,0.0
3693,2025-11-04T16:00:00,88.22,Dining,Card Present,1,2,3,685,0,0,0.0
3694,2025-11-04T18:00:00,201.02,Subscription,Online,1,1,3,314,0,0,0.0
3695,2025-11-04T20:00:00,195.57,Cash Advance,Card Present,2,1,3,305,0,0,0.0
3696,2025-11-04T22:00:00,223.23,Cash Advance,Mobile,1,0,1,333,0,0,0.0
3697,2025-11-05T00:00:00,378.54,Subscription,Mobile,2,0,2,262,0,0,0.0
3698,2025-11-05T02:00:00,286.59,Travel,Card Present,2,0,3,629,0,0,0.0
3699,2025-11-05T04:00:00,179.16,Electronics,Card Present,2,1,2,384,0,0,0.0
3700,2025-11-05T06:00:00,128.88,Retail,ATM,3,1,2,485,0,0,0.0
3701,2025-11-05T08:00:00,341.32,Cash Advance,ATM,2,0,1,499,0,0,0.0
3702,2025-11-05T10:00:00,93.47,Dining,Card Present,2,0,4,540,0,0,0.0
3703,2025-11-05T12:00:00,236.35,Subscription,ATM,1,0,4,502,0,0,0.0
3704,2025-11-05T14:00:00,218.75,Dining,Mobile,1,0,2,116,0,0,0.0
3705,2025-11-05T16:00:00,253.72,Electronics,Card Present,1,0,3,203,0,0,0.0
3706,2025-11-05T18:00:00,165.89,Subscription,Online,1,0,1,241,0,0,0.0
3707,2025-11-05T20:00:00,143.1,Subscription,ATM,1,1,2,390,0,0,0.0
3708,2025-11-05T22:00:00,116.29,Subscription,Online,1,0,4,179,0,0,0.0
3709,2025-11-06T00:00:00,148.48,Retail,Mobile,1,1,4,413,0,0,0.0
3710,2025-11-06T02:00:00,157.13,Travel,Mobile,1,2,5,618,0,0,0.0
3711,2025-11-06T04:00:00,224.33,Subscription,Card Present,2,1,4,526,0,0,0.0
3712,2025-11-06T06:00:00,78.72,Electronics,Card Present,1,1,1,207,0,0,0.0
3713,2025-11-06T08:00:00,142.99,Cash Advance,Card Present,1,0,3,346,0,0,0.0
3714,2025-11-06T10:00:00,255.64,Travel,Card Present,3,0,2,564,0,0,0.0
3715,2025-11-06T12:00:00,201.06,Subscription,Online,1,0,1,462,0,0,0.0
3716,2025-11-06T14:00:00,209.34,Travel,ATM,1,0,3,62,0,0,0.0
3717,2025-11-06T16:00:00,52.57,Retail,Online,1,0,3,329,0,0,0.0
3718,2025-11-06T18:00:00,45.02,Retail,Online,2,0,1,399,0,0,0.0
3719,2025-11-06T20:00:00,40.76,Retail,Online,3,0,5,536,0,0,0.0
3720,2025-11-06T22:00:00,253.23,Electronics,ATM,1,2,3,400,0,0,0.0
3721,2025-11-07T00:00:00,55.65,Travel,Mobile,1,0,5,804,0,0,0.0
3722,2025-11-07T02:00:00,367.46,Subscription,Online,1,1,1,480,0,0,0.0
3723,2025-11-07T04:00:00,288.55,Subscription,Card Present,2,0,2,274,0,0,0.0
3724,2025-11-07T06:00:00,268.75,Subscription,Mobile,2,0,1,311,0,0,0.0
3725,2025-11-07T08:00:00,146.26,Electronics,Online,1,0,3,499,0,0,0.0
3726,2025-11-07T10:00:00,183.63,Dining,Online,1,0,3,450,0,0,0.0
3727,2025-11-07T12:00:00,101.42,Dining,Mobile,1,0,1,287,0,0,0.0
3728,2025-11-07T14:00:00,69.88,Electronics,Card Present,3,2,5,195,0,0,0.0
3729,2025-11-07T16:00:00,119.71,Travel,Card Present,1,1,6,585,0,0,0.0
3730,2025-11-07T18:00:00,315.22,Dining,Mobile,1,0,3,290,0,0,0.0
3731,2025-11-07T20:00:00,144.99,Subscription,Mobile,1,1,1,620,0,0,0.0
3732,2025-11-07T22:00:00,201.66,Dining,Mobile,2,0,3,243,0,0,0.0
3733,2025-11-08T00:00:00,233.16,Subscription,ATM,1,0,2,686,1,0,0.0
3734,2025-11-08T02:00:00,230.61,Subscription,Card Present,2,1,3,692,1,0,0.0
3735,2025-11-08T04:00:00,140.42,Travel,Online,3,0,2,183,1,0,0.0
3736,2025-11-08T06:00:00,267.31,Subscription,Mobile,1,1,2,453,1,0,0.0
3737,2025-11-08T08:00:00,208.68,Retail,ATM,1,0,2,267,1,0,0.0
3738,2025-11-08T10:00:00,96.86,Electronics,Online,1,0,1,540,1,0,0.0
3739,2025-11-08T12:00:00,115.43,Subscription,Mobile,1,0,3,343,1,0,0.0
3740,2025-11-08T14:00:00,270.63,Travel,Online,3,0,1,306,1,0,0.0
3741,2025-11-08T16:00:00,305.95,Subscription,Online,2,1,4,187,1,0,0.0
3742,2025-11-08T18:00:00,452.6,Electronics,Mobile,2,0,1,441,1,0,0.0
3743,2025-11-08T20:00:00,131.32,Dining,Card Present,1,0,1,187,1,0,0.0
3744,2025-11-08T22:00:00,228.33,Electronics,Online,1,0,1,125,1,0,0.0
3745,2025-11-09T00:00:00,222.7,Electronics,Card Present,3,0,2,337,1,0,0.0
3746,2025-11-09T02:00:00,35.53,Subscription,Mobile,2,0,1,554,1,0,0.0
3747,2025-11-09T04:00:00,160.15,Travel,Card Present,1,0,1,377,1,0,0.0
3748,2025-11-09T06:00:00,185.86,Cash Advance,Online,3,1,2,347,1,0,0.0
3749,2025-11-09T08:00:00,247.53,Travel,ATM,1,0,1,415,1,0,0.0
3750,2025-11-09T10:00:00,144.43,Electronics,Online,3,0,2,195,1,0,0.0
3751,2025-11-09T12:00:00,220.2,Cash Advance,Online,1,0,5,461,1,0,0.0
3752,2025-11-09T14:00:00,159.2,Cash Advance,Online,1,0,6,636,1,0,0.0
3753,2025-11-09T16:00:00,303.47,Subscription,ATM,1,0,3,304,1,0,0.0
3754,2025-11-09T18:00:00,259.43,Subscription,Mobile,1,0,2,365,1,0,0.0
3755,2025-11-09T20:00:00,126.58,Travel,Card Present,1,0,2,225,1,0,0.0
3756,2025-11-09T22:00:00,166.7,Retail,Online,1,0,1,280,1,0,0.0
3757,2025-11-10T00:00:00,225.71,Dining,ATM,2,0,1,263,0,0,0.0
3758,2025-11-10T02:00:00,100.58,Dining,Online,1,0,3,436,0,0,0.0
3759,2025-11-10T04:00:00,105.41,Dining,Online,1,0,4,522,0,0,0.0
3760,2025-11-10T06:00:00,508.16,Dining,Online,1,1,2,353,0,0,0.0
3761,2025-11-10T08:00:00,168.91,Subscription,Card Present,1,0,1,332,0,0,0.0
3762,2025-11-10T10:00:00,140.16,Retail,Mobile,1,1,1,381,0,0,0.0
3763,2025-11-10T12:00:00,261.75,Travel,Card Present,1,1,3,294,0,0,0.0
3764,2025-11-10T14:00:00,187.81,Retail,Online,1,0,2,763,0,0,0.0
3765,2025-11-10T16:00:00,105.17,Dining,ATM,1,1,1,574,0,0,0.0
3766,2025-11-10T18:00:00,43.1,Dining,Card Present,2,1,2,277,0,0,0.0
3767,2025-11-10T20:00:00,76.85,Subscription,Card Present,2,1,2,526,0,0,0.0
3768,2025-11-10T22:00:00,114.54,Electronics,Card Present,1,0,4,537,0,0,0.0
3769,2025-11-11T00:00:00,165.64,Dining,Card Present,1,1,2,453,0,0,0.0
3770,2025-11-11T02:00:00,468.69,Cash Advance,Mobile,2,2,3,445,0,1,360.76
3771,2025-11-11T04:00:00,172.08,Dining,Card Present,1,0,3,460,0,0,0.0
3772,2025-11-11T06:00:00,78.12,Subscription,ATM,2,0,2,409,0,0,0.0
3773,2025-11-11T08:00:00,60.22,Cash Advance,ATM,2,0,5,494,0,0,0.0
3774,2025-11-11T10:00:00,135.77,Electronics,Online,1,1,1,446,0,0,0.0
3775,2025-11-11T12:00:00,118.63,Cash Advance,Online,1,0,3,440,0,0,0.0
3776,2025-11-11T14:00:00,220.54,Travel,Online,3,0,1,616,0,0,0.0
3777,2025-11-11T16:00:00,152.93,Cash Advance,Online,1,0,2,218,0,0,0.0
3778,2025-11-11T18:00:00,58.12,Dining,ATM,3,1,2,75,0,0,0.0
3779,2025-11-11T20:00:00,171.94,Cash Advance,Mobile,2,0,3,221,0,0,0.0
3780,2025-11-11T22:00:00,99.89,Retail,ATM,1,1,3,423,0,0,0.0
3781,2025-11-12T00:00:00,440.15,Dining,Online,1,0,1,515,0,0,0.0
3782,2025-11-12T02:00:00,136.07,Retail,Mobile,1,2,2,127,0,0,0.0
3783,2025-11-12T04:00:00,91.99,Travel,Online,1,1,2,344,0,0,0.0
3784,2025-11-12T06:00:00,26.82,Cash Advance,Card Present,2,0,1,655,0,0,0.0
3785,2025-11-12T08:00:00,91.9,Cash Advance,Card Present,1,1,3,20,0,0,0.0
3786,2025-11-12T10:00:00,68.92,Retail,ATM,2,1,3,445,0,0,0.0
3787,2025-11-12T12:00:00,303.4,Electronics,Mobile,1,1,2,469,0,0,0.0
3788,2025-11-12T14:00:00,69.32,Electronics,ATM,1,1,3,355,0,0,0.0
